,time,content_original,search_key,hash_tags,datetime,date,content_all,content_noun
220,2022-06-02T20:10:24.000Z," | The GTT- LAC, through a participatory and collaborative process, will build a science-based definition to develop a common framework of sustainable finance taxonomies for Latin America and the Caribbean.","""sustainable finance""AND""definition""",,2022-06-02 20:10:24+00:00,2022-06-02,"['gtt-', 'lac', 'participatory', 'collaborative', 'process', 'build', 'science-based', 'definition', 'develop', 'common', 'framework', 'sustainable', 'finance', 'taxonomy', 'latin', 'america', 'caribbean']","['lac', 'participatory', 'process', 'definition', 'framework', 'finance', 'taxonomy', 'latin', 'america', 'caribbean']"
221,2022-07-27T01:00:17.000Z,"Sustainable finance: definition, taxonomy, observatory, training… ","""sustainable finance""AND""definition""",,2022-07-27 01:00:17+00:00,2022-07-27,"['sustainable', 'finance', 'definition', 'taxonomy', 'observatory', 'training…']","['finance', 'definition', 'taxonomy', 'observatory', 'training…']"
222,2022-08-09T20:48:28.000Z,Against the odds: Network and institutional pathways enabling agricultural diversification,"""sustainable finance""AND""definition""",,2022-08-09 20:48:28+00:00,2022-08-09,"['odds', 'network', 'institutional', 'pathway', 'enable', 'agricultural', 'diversification']","['odds', 'network', 'pathway', 'diversification']"
223,2022-05-25T08:16:42.000Z,"Mit der Sustainable Finance Disclosure Regulation will die Europäische Union die Finanzierung nachhaltigen Wachstums fördern, unter anderem bei Investmentfonds. Bislang ist die Definition von „strenger Nachhaltigkeit“ aber nicht sinnvoll geregelt.","""sustainable finance""AND""definition""",,2022-05-25 08:16:42+00:00,2022-05-25,"['mit', 'der', 'sustainable', 'finance', 'disclosure', 'regulation', 'die', 'europäische', 'union', 'die', 'finanzierung', 'nachhaltigen', 'wachstums', 'fördern', 'unter', 'anderem', 'bei', 'investmentfonds', 'bislang', 'ist', 'die', 'definition', 'von', '„', 'strenger', 'nachhaltigkeit', '“', 'aber', 'nicht', 'sinnvoll', 'geregelt']","['mit', 'der', 'finance', 'disclosure', 'regulation', 'europäische', 'union', 'die', 'wachstums', 'anderem', 'bei', 'investmentfonds', 'ist', 'die', 'definition', '„', 'strenger', 'nachhaltigkeit', '“', 'aber', 'sinnvoll', 'geregelt']"
224,2022-05-19T02:09:17.000Z, what is your definition sustainable finance?          #answers   #TrudeauForTreason Right?! Like…enslaving Canadians under WEF. “We will have nothing” “and we will be happy”. Yea no. #@JustinTrudeau what is sustainable finance,"""sustainable finance""AND""definition""",answers,2022-05-19 02:09:17+00:00,2022-05-19,"['definition', 'sustainable', 'finance', 'answer', 'trudeaufortreason', 'right', 'like…enslaving', 'canadian', 'wef', '“', 'nothing', '”', '“', 'happy', '”', 'yea', 'justintrudeau', 'sustainable', 'finance']","['definition', 'finance', 'answer', 'trudeaufortreason', 'canadian', 'wef', '“', 'nothing', '”', '“', '”', 'yea', 'justintrudeau', 'finance']"
225,2022-05-20T09:31:21.000Z,He seems... confused... about the definition of responsible investing. [Which admittedly I only learned yesterday thanks to the sustainable finance course ],"""sustainable finance""AND""definition""",,2022-05-20 09:31:21+00:00,2022-05-20,"['seem', '...', 'confuse', '...', 'definition', 'responsible', 'investing', 'admittedly', 'learn', 'yesterday', 'thanks', 'sustainable', 'finance', 'course']","['definition', 'investing', 'yesterday', 'thanks', 'finance', 'course']"
226,2022-04-23T13:55:00.000Z,"from
more than 2000 empirical studies”, Journal of Sustainable Finance & Investment, Volume 5, 2015 - Issue 4.
Rapport
- 15 -
Dans ce contexte, il apparait nécessaire d’introduire dans la définition de
l’investissement responsable que retient le label,","""sustainable finance""AND""definition""",,2022-04-23 13:55:00+00:00,2022-04-23,"['2000', 'empirical', 'study', '”', 'journal', 'sustainable', 'finance', 'investment', 'volume', '5', '2015', 'issue', '4.', 'rapport', '15', 'dans', 'ce', 'contexte', 'il', 'apparait', 'nécessaire', '’', 'introduire', 'dans', 'la', 'définition', 'de', 'l', '’', 'investissement', 'responsable', 'que', 'retient', 'le', 'label']","['study', 'journal', 'finance', 'investment', 'volume', 'issue', 'rapport', 'dans', 'contexte', 'apparait', 'nécessaire', '’', 'introduire', 'dans', 'définition', 'investissement', 'retient', 'le', 'label']"
227,2022-03-08T14:20:07.000Z,How familiar are you with the Sustainable Finance? Find out at this week’s  #SMAFINGLOSSARY  definition!  #H2020EE   #smafin    #smafinglossarydefinitions         ,"""sustainable finance""AND""definition""",SMAFINGLOSSARY,2022-03-08 14:20:07+00:00,2022-03-08,"['familiar', 'sustainable', 'finance', 'find', 'week', '’', 'smafinglossary', 'definition', 'h2020ee', 'smafin', 'smafinglossarydefinitions']","['finance', 'week', '’', 'definition', 'smafinglossarydefinitions']"
228,2022-03-28T01:10:12.000Z, Sustainable finance definitions and taxonomies in China  #QUBMScBlogger,"""sustainable finance""AND""definition""",,2022-03-28 01:10:12+00:00,2022-03-28,"['sustainable', 'finance', 'definition', 'taxonomy', 'china', 'qubmscblogger']","['finance', 'definition', 'taxonomy', 'qubmscblogger']"
229,2022-03-29T16:50:20.000Z,"China is a pioneer on green and sustainable finance. As the largest economy in the world, its efforts to develop and apply sustainable finance definitions will be essential to meeting global environmental objectives. #QUBMScBloggers   #QUBmanagement","""sustainable finance""AND""definition""",QUBMScBloggers,2022-03-29 16:50:20+00:00,2022-03-29,"['china', 'pioneer', 'green', 'sustainable', 'finance', 'large', 'economy', 'world', 'effort', 'develop', 'apply', 'sustainable', 'finance', 'definition', 'essential', 'meet', 'global', 'environmental', 'objective', 'qubmscbloggers', 'qubmanagement']","['china', 'pioneer', 'finance', 'economy', 'world', 'effort', 'finance', 'definition', 'objective', 'qubmscbloggers', 'qubmanagement']"
230,2022-03-04T17:06:42.000Z,"In the context of banks, their sustainable finance solutions fail to have a clear definition of 'sustainability'.

They also fail to provide clarity on the methodology for their sustainable finance targets or the data required for scrutiny.","""sustainable finance""AND""definition""",,2022-03-04 17:06:42+00:00,2022-03-04,"['context', 'bank', 'sustainable', 'finance', 'solution', 'fail', 'clear', 'definition', ""'sustainability"", 'also', 'fail', 'provide', 'clarity', 'methodology', 'sustainable', 'finance', 'target', 'data', 'require', 'scrutiny']","['context', 'bank', 'finance', 'solution', 'definition', ""'sustainability"", 'clarity', 'methodology', 'finance', 'target', 'data', 'scrutiny']"
231,2022-03-07T16:31:06.000Z,"Remember all this effort that went I to arguing for *broad* definitions for sustainable finance and sustainable hydrogen, including gas *transitionary* or *needed to scale up infrastructure* just a month ago.","""sustainable finance""AND""definition""",,2022-03-07 16:31:06+00:00,2022-03-07,"['remember', 'effort', 'go', 'argue', 'broad', 'definition', 'sustainable', 'finance', 'sustainable', 'hydrogen', 'include', 'gas', 'transitionary', 'need', 'scale', 'infrastructure', 'month', 'ago']","['effort', 'definition', 'finance', 'hydrogen', 'gas', 'infrastructure', 'month']"
232,2022-03-03T16:16:20.000Z,"If you go to  's website, on their sustainable finance section the first massive loan they list is for... An oil and gas company??? Seems we have VASTLY different definitions of sustainable.","""sustainable finance""AND""definition""",,2022-03-03 16:16:20+00:00,2022-03-03,"['go', ""'s"", 'website', 'sustainable', 'finance', 'section', 'first', 'massive', 'loan', 'list', '...', 'oil', 'gas', 'company', 'seem', 'vastly', 'different', 'definition', 'sustainable']","['website', 'finance', 'section', 'loan', 'oil', 'gas', 'company', 'definition']"
233,2022-03-03T16:16:20.000Z," From skin cancers' worldwide exponential growth to its real-time detection, witness the life-changing story of DAMAE.

Discover innovative worlds at  #3DEXPERIENCE  Lab.","""sustainable finance""AND""definition""",3DEXPERIENCE,2022-03-03 16:16:20+00:00,2022-03-03,"['skin', 'cancer', 'worldwide', 'exponential', 'growth', 'real-time', 'detection', 'witness', 'life-changing', 'story', 'damae', 'discover', 'innovative', 'world', '3dexperience', 'lab']","['cancer', 'growth', 'detection', 'story', 'damae', 'world', 'lab']"
234,2022-02-23T10:59:22.000Z,"Once you have a definition in one context (sustainable finance) - can you contain it?
Antony Froggatt:
I don't think it makes sense to limit a definition to public or private sector. They need to work together, with public sector taking risks and bringing solutions to market.","""sustainable finance""AND""definition""",,2022-02-23 10:59:22+00:00,2022-02-23,"['definition', 'one', 'context', 'sustainable', 'finance', 'contain', 'antony', 'froggatt', ""n't"", 'think', 'make', 'sense', 'limit', 'definition', 'public', 'private', 'sector', 'need', 'work', 'together', 'public', 'sector', 'take', 'risk', 'bring', 'solution', 'market']","['definition', 'context', 'finance', 'froggatt', 'sense', 'definition', 'sector', 'sector', 'risk', 'solution', 'market']"
235,2022-02-27T19:25:43.000Z,"In recent years, as the concept of sustainable development has gained traction, the definition of sustainable finance has evolved. Before move any further, we must first grasp the fundamental definition of sustainable finance. This is demonstrated in the following blog article.","""sustainable finance""AND""definition""",,2022-02-27 19:25:43+00:00,2022-02-27,"['recent', 'year', 'concept', 'sustainable', 'development', 'gain', 'traction', 'definition', 'sustainable', 'finance', 'evolve', 'move', 'far', 'must', 'first', 'grasp', 'fundamental', 'definition', 'sustainable', 'finance', 'demonstrate', 'following', 'blog', 'article']","['year', 'concept', 'development', 'traction', 'definition', 'finance', 'move', 'definition', 'finance', 'blog', 'article']"
236,2022-02-22T13:34:56.000Z," ""Without tightening its criteria, the group warns RBC will increasingly face reputational and compliance risks as definitions for sustainable finance are agreed to around the world.""","""sustainable finance""AND""definition""",,2022-02-22 13:34:56+00:00,2022-02-22,"['``', 'without', 'tighten', 'criterion', 'group', 'warn', 'rbc', 'increasingly', 'face', 'reputational', 'compliance', 'risk', 'definition', 'sustainable', 'finance', 'agree', 'around', 'world', ""''""]","['criterion', 'group', 'rbc', 'compliance', 'risk', 'definition', 'finance', 'world']"
237,2022-02-17T18:28:50.000Z,".  faces shareholder pressure ahead of their April 7 shareholder meeting. 

A resolution, filed by  , targets the bank's definition of 'sustainable finance'. It certainly should not include fossil fuels...","""sustainable finance""AND""definition""",,2022-02-17 18:28:50+00:00,2022-02-17,"['face', 'shareholder', 'pressure', 'ahead', 'april', '7', 'shareholder', 'meeting', 'resolution', 'file', 'target', 'bank', ""'s"", 'definition', ""'sustainable"", 'finance', 'certainly', 'include', 'fossil', 'fuel', '...']","['shareholder', 'pressure', 'april', 'shareholder', 'meeting', 'resolution', 'target', 'bank', 'definition', 'finance', 'fuel']"
238,2022-02-03T09:03:57.000Z,"If this decision stands forthcoming challenges, unfortunately likely, any successful attempt to set up an alternative genuine sustainable finance label could face legal challenge. Because gas, nuclear lobbyists will have appropriated the very definition of sustainable finance. Correct. Europe had a shot at doing something truly meaningful, something that might have actually realised a little of the mostly hopium promise of ""private finance saving the climate"". 
They utterly blew it. twitter.com/patrickgaley/s…","""sustainable finance""AND""definition""",,2022-02-03 09:03:57+00:00,2022-02-03,"['decision', 'stand', 'forthcoming', 'challenge', 'unfortunately', 'likely', 'successful', 'attempt', 'set', 'alternative', 'genuine', 'sustainable', 'finance', 'label', 'could', 'face', 'legal', 'challenge', 'gas', 'nuclear', 'lobbyist', 'appropriate', 'definition', 'sustainable', 'finance', 'correct', 'europe', 'shot', 'something', 'truly', 'meaningful', 'something', 'might', 'actually', 'realise', 'little', 'mostly', 'hopium', 'promise', '``', 'private', 'finance', 'save', 'climate', ""''"", 'utterly', 'blow', 'twitter.com/patrickgaley/s…']","['decision', 'challenge', 'attempt', 'genuine', 'finance', 'label', 'challenge', 'gas', 'lobbyist', 'definition', 'finance', 'correct', 'europe', 'shot', 'something', 'something', 'promise', 'finance', 'climate']"
239,2022-01-14T21:36:53.000Z,"Today one of our activists protested the adding of natural gas and nuclear energy to the EU’s sustainable finance taxonomy – a set of rules designed to provide investors with a common definition of what is green and what is not.    
1/2","""sustainable finance""AND""definition""",,2022-01-14 21:36:53+00:00,2022-01-14,"['today', 'one', 'activist', 'protest', 'add', 'natural', 'gas', 'nuclear', 'energy', 'eu', '’', 'sustainable', 'finance', 'taxonomy', '–', 'set', 'rule', 'design', 'provide', 'investor', 'common', 'definition', 'green', '1/2']","['today', 'activist', 'gas', 'energy', 'eu', '’', 'finance', 'taxonomy', 'set', 'rule', 'investor', 'definition']"
240,2022-01-14T21:36:53.000Z,Get TESLA predictions using AI Deep Learning Neural Network! #BTC   #TSLA   #NASDAQ,"""sustainable finance""AND""definition""",BTC,2022-01-14 21:36:53+00:00,2022-01-14,"['get', 'tesla', 'prediction', 'use', 'ai', 'deep', 'learning', 'neural', 'network', 'btc', 'tsla', 'nasdaq']","['prediction', 'learning', 'network', 'nasdaq']"
241,2022-01-07T16:31:53.000Z,"Another example of how ""sustainable finance"" suffers from fatal lack of robust definitions, potentially poisoning the entire well. . @BNPParibas ,   @HSBC  and  @UBS  are ""sustainability advisors"" of a green bond to finance the expansion of an airport..  We're calling on investors not to participate in this dodgy deal. Read more in this article   https://scmp.com/business/article/3162333/sustainable-finance-greenwashing-concerns-raised-hong-kong-airport-floats…","""sustainable finance""AND""definition""",,2022-01-07 16:31:53+00:00,2022-01-07,"['another', 'example', '``', 'sustainable', 'finance', ""''"", 'suffers', 'fatal', 'lack', 'robust', 'definition', 'potentially', 'poison', 'entire', 'well', 'bnpparibas', 'hsbc', 'ubs', '``', 'sustainability', 'advisor', ""''"", 'green', 'bond', 'finance', 'expansion', 'airport', '..', ""'re"", 'call', 'investor', 'participate', 'dodgy', 'deal', 'read', 'article', 'http', '//scmp.com/business/article/3162333/sustainable-finance-greenwashing-concerns-raised-hong-kong-airport-floats…']","['example', 'finance', 'suffers', 'lack', 'definition', 'well', 'bnpparibas', 'hsbc', 'ubs', 'advisor', 'bond', 'expansion', 'airport', '..', 'investor', 'deal', 'article', 'http']"
